species_key,occurrence_count,scientific_name
4266263,16323,Vespadelus darlingtoni
2441034,15758,Syncerus caffer
2436615,15680,Macaca cyclopis
2440605,15382,Globicephala macrorhynchus
11371810,15000,Miniopterus orianae
2433298,14972,Desmodus rotundus
2434813,14874,Mirounga angustirostris
5218864,14817,Martes americana
5218725,14784,Molossus molossus
2432517,14731,Nyctophilus gouldi
5707216,14661,Chaerephon pumilus
7422937,14638,Bubalus bubalis
2436603,14583,Macaca fascicularis
2437369,14571,Marmota flaviventris
2440251,14459,Trichosurus caninus
7261875,14313,Myotis brandtii
2440954,14260,Cervus nippon
2440911,13964,Pudu puda
5219672,13923,Sciurus griseus
5219598,13848,Procavia capensis
2436982,13817,Ochotona princeps
2438517,13737,Onychomys leucogaster
5220182,13636,Tragelaphus scriptus
2437281,13588,Tamiasciurus douglasii
2432414,13395,Myotis blythii
5219404,13357,Panthera leo
2436790,13295,Lepus granatensis
5220050,13290,Stenella attenuata
2440898,13239,Tapirus terrestris
2439383,13138,Thomomys talpoides
4266267,12948,Vespadelus regulus
5219796,12935,Pseudomys hermannsburgensis
5220123,12866,Mazama americana
2435358,12842,Dasyurus hallucatus
2440161,12797,Thylogale thetis
5220127,12771,Capreolus pygargus
2440330,12458,Balaena mysticetus
2433194,12407,Glossophaga soricina
2437232,12232,Cynomys ludovicianus
2438454,12155,Neotoma albigula
2441105,12132,Connochaetes taurinus
2438706,12056,Hydromys chrysogaster
5219666,11687,Sciurus granatensis
2438475,11684,Praomys jacksoni
2432508,11658,Miniopterus australis
2438603,11454,Microtus californicus
2437988,11453,Peromyscus gossypinus
2436649,11447,Alouatta palliata
2435936,11357,Sorex trowbridgii
7262034,11316,Chlorocebus pygerythrus
2438609,11268,Microtus montanus
2437430,11222,Tamias amoenus
2433177,11150,Carollia brevicaudum
5220183,11088,Tragelaphus strepsiceros
2441247,11050,Hippopotamus amphibius
5220160,11018,Kobus ellipsiprymnus
2438438,10867,Neotoma lepida
5220073,10807,Lagenorhynchus acutus
2433401,10797,Tremarctos ornatus
2440714,10793,Balaenoptera edeni
2437375,10769,Marmota bobak
5220081,10728,Lagenorhynchus albirostris
2433868,10655,Meles leucurus
2440369,10638,Ziphius cavirostris
2437570,10629,Ammospermophilus leucurus
2432406,10626,Myotis lucifugus
2439591,10619,Chaetodipus penicillatus
2440049,10596,Petaurus norfolcensis
5219663,10361,Sciurus aureogaster
2434271,10345,Herpestes javanicus
2432386,10329,Myotis velifer
2434333,10290,Lycalopex gymnocercus
7440669,10288,Mormopterus francoismoutoui
2437394,10286,Callosciurus erythraeus
2438225,10240,Lemmiscus curtatus
7262029,10161,Papio ursinus
2438660,10142,Microtus subterraneus
7769716,9979,Sturnira parvidens
5706769,9957,Myodes rufocanus
2439508,9935,Liomys pictus
9055455,9923,Camelus dromedarius
2441108,9860,Ovibos moschatus
2437993,9845,Peromyscus difficilis
2437864,9838,Reithrodontomys fulvescens
2438671,9711,Microtus ochrogaster
2440122,9711,Petrogale xanthopus
8836075,9615,Glossophaga mutica
2440891,9579,Equus asinus
2440440,9447,Pseudorca crassidens
2440339,9418,Eubalaena glacialis
2435393,9315,Sminthopsis crassicaudata
2439467,9178,Zapus hudsonius
5218774,9174,Otaria byronia
2438970,9125,Notomys alexis
2436353,9069,Bradypus variegatus
5219785,9052,Pseudomys delicatulus
7994322,9023,Ictidomys tridecemlineatus
2433462,9009,Eumetopias jubatus
2436346,8989,Myrmecophaga tridactyla
8959277,8972,Giraffa giraffa
2439563,8894,Perognathus longimembris
5219461,8864,Elephas maximus
5220161,8780,Kobus kob
5220003,8707,Delphinapterus leucas
4265186,8668,Arvicola scherman
2436846,8630,Sylvilagus bachmani
2440684,8585,Phocoenoides dalli
2432622,8530,Rhinolophus megaphyllus
2434790,8521,Hydrurga leptonyx
2439331,8509,Zyzomys argurus
2433716,8506,Eira barbara
