species_key,occurrence_count,scientific_name
2428420,3886,Dendropsophus ebraccatus
2424591,3881,Crinia sloanei
10695142,3848,Ranoidea booroolongensis
2431191,3828,Chiropterotriton chiropterus
2427183,3759,Lithobates grylio
2427580,3703,Hyla molleri
2429057,3692,Epipedobates machalilla
2423160,3689,Rhaebo haematiticus
2431240,3683,Desmognathus auriculatus
5217858,3668,Scinax fuscovarius
2430670,3660,Craugastor rhodopis
2431992,3659,Ambystoma rosaceum
10740745,3643,Dryophytes gratiosus
2426771,3594,Rana cascadae
2429886,3591,Strongylopus grayii
2424592,3589,Crinia deserticola
2424617,3578,Geocrinia leai
2432063,3553,Siren intermedia
8949930,3546,Rana uenoi
2429783,3539,Spea hammondii
8813908,3528,Rhinella humboldti
2428904,3514,Ptychadena anchietae
10698146,3510,Sclerophrys regularis
2430162,3510,Phrynobatrachus natalensis
2431299,3493,Bolitoglossa rufescens
2428925,3486,Ptychadena mascareniensis
2424624,3485,Paracrinia haswelli
5217933,3480,Scinax staufferi
2427370,3463,Scarthyla vigilans
2429165,3434,Hyloxalus infraguttatus
2424576,3430,Pseudophryne dendyi
2429579,3415,Limnodynastes salmini
2424584,3410,Crinia pseudinsignifera
5217534,3384,Leptodactylus savagei
2421790,3383,Hypopachus variolosus
2427049,3353,Lithobates chiricahuensis
2431944,3353,Ambystoma talpoideum
5217608,3349,Leptodactylus insularum
10872248,3341,Papurana daemeli
2431780,3339,Salamandra lanzai
2424120,3326,Eleutherodactylus johnstonei
2429791,3321,Spea intermontana
10820559,3292,Boana pugnax
2424636,3260,Uperoleia crassa
2431889,3248,Triturus pygmaeus
5216900,3246,Rhinella granulosa
2422519,3243,Schismaderma carens
2431184,3243,Chiropterotriton multidentatus
2422379,3232,Incilius occidentalis
2429563,3227,Neobatrachus pictus
2428453,3217,Dendropsophus nanus
10744356,3179,Rheohyla miotympanum
2427639,3179,Osteocephalus taurinus
7746572,3161,Osteopilus ocellatus
2431513,3152,Plethodon hoffmani
5218353,3140,Eurycea neotenes
9911852,3124,Boana boans
2423489,3119,Engystomops petersi
2427697,3110,Litoria watjulumensis
5217598,3092,Leptodactylus podicipinus
2426893,3084,Hylarana erythraea
2431203,3083,Desmognathus marmoratus
5216910,3078,Rhinella spinulosa
2426674,3072,Pelophylax fukienensis
2422941,3071,Anaxyrus hemiophrys
2430621,3071,Craugastor fitzingeri
9311531,3060,Amietia delalandii
10826917,3051,Ranoidea alboguttata
10729927,3038,Ranoidea novaehollandiae
10132344,3020,Boana punctata
2424619,3020,Geocrinia laevis
10749780,3012,Boana lanciformis
5218334,3011,Salamandrella keyserlingii
2431306,3002,Bolitoglossa rostrata
2423581,3001,Physalaemus cuvieri
2422401,2986,Incilius marmoreus
2430314,2986,Nanorana parkeri
11374243,2950,Litoria balatus
5217208,2940,Chiromantis xerampelina
2426797,2921,Rana huanrenensis
