species_key,occurrence_count,scientific_name
2374249,36706,Scomberomorus regalis
2363714,36666,Notemigonus crysoleucas
5201188,36628,Enophrys bison
2415526,36582,Ciliata mustela
2386887,36340,Callionymus maculatus
2400208,36334,Bairdiella ronchus
5212188,36286,Chromis scotti
2393900,36261,Sparisoma chrysopterum
5210995,36072,Calamus calamus
2409401,36017,Scophthalmus aquosus
5201554,36014,Prionotus tribulus
2400093,35942,Menticirrhus americanus
5209687,35895,Bodianus rufus
5258334,35386,Pseudographis pinicola
2394861,35199,Ernogrammus walkeri
2385448,35002,Chaetodon ocellatus
2353250,34940,Triportheus magdalenae
5202525,34754,Ictalurus furcatus
2386469,34686,Echiichthys vipera
2384837,34583,Lutjanus synagris
2359289,34501,Parachondrostoma toxostoma
5210446,34316,Elagatis bipinnulata
2384111,34288,Halichoeres radiatus
2384558,34179,Thalassoma duperrey
2340969,33663,Ameiurus natalis
2398749,33465,Microspathodon chrysurus
2383163,33331,Ctenolabrus rupestris
2396447,33298,Pomacanthus paru
2335374,33257,Sebastes babcocki
2409475,33153,Symphurus plagiusa
2390392,33143,Apodichthys flavidus
5209750,33137,Clepticus parrae
4284220,33133,Gadiculus argenteus
2351211,33059,Coregonus lavaretus
2417495,33035,Ginglymostoma cirratum
2398897,33025,Stegastes adustus
2352230,33013,Hoplias malabaricus
2398903,32981,Stegastes leucostictus
2389994,32766,Ammodytes marinus
2384948,32562,Lutjanus jocu
2418054,32558,Triaenodon obesus
2393681,32536,Scarus vetula
2388300,32526,Epinephelus striatus
2381293,32443,Kyphosus sectatrix
2367736,32350,Pimephales notatus
2355356,32338,Leporinus muyscorum
2375376,32326,Ctenogobius boleosoma
2387407,32322,Cryptacanthodes giganteus
2414031,32304,Engraulis encrasicolus
2419827,32281,Malacoraja senta
2408884,32194,Paralichthys albigutta
2385023,32159,Lutjanus mahogoni
2388770,32017,Hypoplectrus unicolor
2384275,31978,Halichoeres poeyi
2380998,31949,Zoarces americanus
5214921,31881,Phycis chesteri
2413224,31846,Sardina pilchardus
2419875,31828,Leucoraja naevus
7906686,31759,Chaetodon striatus
8006460,31727,Anarhichas lupus
2388558,31563,Epinephelus guttatus
2389034,31438,Mycteroperca venenosa
2398112,31199,Seriolella caerulea
2361357,31101,Campostoma anomalum
2359297,31003,Parachondrostoma miegii
2374191,30550,Katsuwonus pelamis
2334088,30500,Cottus perifretum
2419231,30460,Aetobatus narinari
2390185,30372,Siganus rivulatus
2409418,30371,Scophthalmus maximus
9335213,30241,Hypanus americanus
2397711,30194,Peprilus triacanthus
2406494,30192,Chilomycterus schoepfii
2388739,30175,Serranus tigrinus
2391175,30109,Pseudocaranx dentex
2355105,30107,Cyphocharax magdalenae
2413015,29829,Nematalosa erebi
5209329,29689,Macquaria novemaculeata
2390836,29290,Caranx lugubris
2396844,29261,Mulloidichthys martinicus
2418009,29260,Carcharhinus plumbeus
2380012,29241,Nemipterus furcosus
2390711,29219,Selene vomer
2388240,29186,Epinephelus bruneus
2390847,29032,Caranx latus
2394491,28873,Lepomis auritus
5214551,28690,Opisthonema oglinum
2407103,28597,Balistes vetula
2391774,28514,Opistognathus aurifrons
2385052,28472,Lutjanus cyanopterus
2417541,28286,Orectolobus maculatus
2385404,28112,Chaetodon sedentarius
2334185,28111,Cottus cognatus
2389653,28080,Labrisomus xanti
2409237,28055,Eopsetta jordani
2399972,28042,Stellifer venezuelae
2393901,27979,Sparisoma radians
2332595,27963,Aulostomus maculatus
5210913,27923,Pagrus pagrus
5211460,27893,Holacanthus bermudensis
2374885,27768,Lethrinus nebulosus
5213361,27747,Diodon holocanthus
2369459,27732,Gerres cinereus
2408093,27633,Lactophrys triqueter
2357064,27612,Myripristis jacobus
5712291,27595,Strongylura notata
5213374,27576,Diodon hystrix
5204777,27416,Holocentrus rufus
2389521,27213,Malacoctenus triangulatus
2335441,27169,Sebastes elongatus
2418792,27090,Sphyrna mokarran
2382524,27048,Haemulon chrysargyreum
2376717,27005,Elacatinus oceanops
2351327,27001,Salvelinus namaycush
5210010,26939,Parapercis colias
2335489,26908,Sebastes proriger
2418789,26817,Sphyrna lewini
2388519,26809,Epinephelus adscensionis
2406721,26696,Aluterus scriptus
2375300,26655,Echeneis naucrates
2396623,26605,Parupeneus multifasciatus
2390733,26507,Selene setapinnis
2378717,26495,Gnatholepis thompsoni
2338659,26467,Pseudoplatystoma magdaleniatum
2404065,26450,Gymnothorax moringa
2362881,26434,Leucaspius delineatus
5711980,26355,Oncorhynchus clarkii
5210553,26278,Carangoides bartholomaei
2419488,26248,Bathytoshia brevicaudata
2418005,26195,Carcharhinus obscurus
2335500,26162,Sebastes flavidus
2418059,26035,Carcharhinus perezii
2394534,26003,Pomoxis annularis
2393609,25987,Scarus coelestinus
2417343,25984,Chimaera monstrosa
2407107,25882,Balistes capriscus
2415774,25782,Micromesistius australis
2382511,25632,Haemulon parra
2388790,25569,Hypoplectrus puella
2382319,25499,Etheostoma nigrum
5213455,25403,Stephanolepis hispidus
2388373,25244,Epinephelus morio
2394510,25240,Lepomis megalotis
5208726,25200,Paracirrhites arcatus
9811485,25151,Scarus coeruleus
2391729,25143,Rachycentron canadum
2389013,25000,Mycteroperca bonaci
2382506,24852,Haemulon carbonarium
2395741,24713,Parablennius marmoreus
5216351,24707,Squalus megalops
2393779,24590,Scarus guacamaia
2394507,24559,Lepomis gulosus
5204200,24538,Astyanax fasciatus
2399906,24508,Pareques acuminatus
2375045,24493,Heteropriacanthus cruentatus
2407087,24463,Canthidermis sufflamen
5961682,24432,Seriola rivoliana
2393551,24396,Cryptotomus roseus
9819074,24380,Trachinotus falcatus
2389021,24364,Mycteroperca tigris
2408197,24321,Acanthostracion quadricornis
5209162,24094,Acanthurus nigricans
2392356,24059,Spondyliosoma cantharus
2407829,23971,Sphoeroides spengleri
5212673,23882,Synodus intermedius
5209096,23858,Naso lituratus
5788043,23857,Pleuragramma antarctica
2418095,23711,Carcharhinus falciformis
2415620,23688,Macruronus novaezelandiae
2413866,23659,Anchoa lyolepis
2382615,23652,Anisotremus surinamensis
2415752,23651,Boreogadus saida
5215567,23631,Glyphis glyphis
2389044,23586,Mycteroperca interstitialis
2389881,23513,Malacanthus plumieri
5211134,23502,Chlorurus sordidus
2368950,23469,Hemiramphus brasiliensis
2394501,23371,Lepomis microlophus
5212207,23358,Chromis insolata
2383021,23304,Gomphosus varius
2387710,23248,Rypticus saponaceus
2388759,23244,Serranus tabacarius
2406957,23242,Cantherhines macrocerus
2374268,23224,Scomberomorus maculatus
2408096,23134,Lactophrys trigonus
2334560,23089,Scorpaena plumieri
2382540,23070,Haemulon melanurum
2382517,23033,Haemulon macrostomum
2406961,23025,Cantherhines pullus
2388737,23017,Serranus baldwini
2397805,22994,Thyrsites atun
2399624,22957,Odontoscion dentex
2383030,22953,Xyrichtys splendens
2398786,22910,Stegastes diencaeus
8231523,22790,Sillago ciliata
2374663,22768,Zanclus cornutus
2375036,22739,Priacanthus arenatus
5207640,22733,Cyprinella venusta
2374823,22728,Lethrinus lentjan
5961696,22708,Seriola dumerili
2420471,22615,Urobatis jamaicensis
2338683,22496,Sorubim cuspicaudus
2379280,22427,Pomatoschistus microps
2407878,22333,Sphoeroides testudineus
2412623,22315,Alosa fallax
2388786,22309,Hypoplectrus nigricans
2386391,22287,Gobiomorphus cotidianus
2385823,22212,Ptereleotris calliura
2399849,22170,Equetus punctatus
2395157,22155,Scartella cristata
2403964,22114,Gymnothorax funebris
2398851,22109,Stegastes fasciolatus
2408186,22105,Acanthostracion polygonius
2383624,22022,Labrus bergylta
5211761,21951,Apogon maculatus
5208028,21941,Strongylura marina
2334048,21924,Triglops murrayi
2416930,21909,Nezumia bairdii
2388456,21901,Epinephelus itajara
4286150,21894,Tylosurus crocodilus
2391041,21875,Decapterus punctatus
2395296,21846,Ophioblennius macclurei
2408100,21813,Lactophrys bicaudalis
2415872,21730,Pollachius pollachius
2406877,21648,Monacanthus tuckeri
2380558,21627,Gramma loreto
5712109,21625,Diplodus argenteus
2388766,21577,Hypoplectrus gemma
2403816,21576,Gymnothorax miliaris
5214919,21540,Phycis blennoides
2382523,21533,Haemulon album
2383978,21428,Symphodus melops
2412232,21304,Membras martinica
7193166,21276,Haemulon vittatum
2383731,21235,Labroides dimidiatus
2383057,21215,Xyrichtys novacula
2386475,21214,Trachinus draco
5851603,21206,Leuciscus aspius
2381384,21193,Acanthemblemaria aspera
2385957,21053,Dissostichus eleginoides
2375113,21035,Amblycirrhitus pinos
2408805,21008,Hippoglossina oblonga
2362185,21000,Notropis hudsonius
2399845,20971,Equetus lanceolatus
2367733,20961,Pimephales vigilax
2374282,20937,Scomberomorus cavalla
2377837,20917,Coryphopterus dicrus
2385596,20912,Prognathodes aculeatus
2384218,20901,Halichoeres cyanocephalus
2338918,20867,Pimelodus grosskopfii
2374373,20863,Pempheris schomburgkii
5209217,20739,Acanthurus triostegus
5210229,20630,Diplectrum formosum
2417919,20617,Negaprion brevirostris
5210681,20584,Trachinotus carolinus
5851441,20559,Rhynchocypris oxycephalus
2389497,20546,Malacoctenus macropus
5211780,20520,Apogon townsendi
2356835,20508,Sargocentron coruscum
2406748,20473,Aluterus schoepfii
2356787,20427,Sargocentron vexillarium
2418800,20408,Sphyrna tiburo
11375918,20384,Lepomis aquilensis
5211321,20298,Lumpenus lampretaeformis
2390014,20276,Hyperoplus lanceolatus
2390537,20214,Alectis ciliaris
9548142,20214,Mobula birostris
2375352,20212,Ctenogobius saepepallens
2383158,20196,Achoerodus gouldii
5210955,20165,Boops boops
2389053,20042,Mycteroperca phenax
2376749,20040,Elacatinus evelynae
5210979,20028,Diplodus vulgaris
2388767,20008,Hypoplectrus indigo
2406871,19996,Monacanthus ciliatus
2387685,19948,Paranthias furcifer
5212213,19941,Chromis enchrysura
5209681,19914,Bodianus pulchellus
2382507,19902,Haemulon striatum
2375267,19826,Remora remora
2415888,19820,Microgadus proximus
2335394,19801,Sebastes helvomaculatus
2383046,19766,Xyrichtys martinicensis
2411822,19760,Atherinomorus stipes
5211245,19753,Micropterus punctulatus
5203752,19726,Poecilia latipinna
2389661,19712,Labrisomus nuchipinnis
2388727,19696,Serranus tortugarum
2387880,19640,Liopropoma rubre
5208565,19635,Euthynnus alletteratus
2418003,19590,Carcharhinus albimarginatus
2386771,19587,Callionymus bairdi
2359791,19525,Rhinichthys osculus
5788023,19520,Chlorurus spilurus
2388891,19482,Cephalopholis argus
2369483,19432,Eucinostomus melanopterus
2379498,19413,Cepola macrophthalma
2362170,19409,Notropis atherinoides
5213848,19406,Bothus lunatus
5209780,19405,Coris julis
5204754,19396,Neoniphon marianus
5211005,19376,Calamus bajonado
5200941,19374,Fistularia tabacaria
5211723,19373,Apogon pseudomaculatus
2377828,19345,Coryphopterus eidolon
2384071,19324,Halichoeres pictus
2412864,19320,Sardinella aurita
2388507,19318,Epinephelus marginatus
2408252,19297,Trinectes maculatus
2392546,19225,Archosargus rhomboidalis
2382902,19210,Pomadasys kaakan
5201387,19207,Platycephalus bassensis
2384758,19197,Lutjanus bohar
2385819,19188,Ptereleotris helenae
4285799,19129,Nicholsina usta
2399967,19101,Stellifer lanceolatus
2392628,19097,Sarpa salpa
2381382,19074,Acanthemblemaria spinosa
5212691,19049,Synodus synodus
5211786,19046,Apogon binotatus
5211002,19031,Calamus penna
2375526,19013,Gobius niger
2388780,18968,Hypoplectrus chlorurus
2384474,18925,Thalassoma quinquevittatum
2406491,18918,Chilomycterus antennatus
2366967,18893,Luxilus cornutus
2391791,18882,Opistognathus whitehursti
2395702,18803,Hypleurochilus bermudensis
5213883,18743,Bothus ocellatus
5962255,18729,Cyclopterus lumpus
5201075,18685,Hippocampus erectus
2396546,18654,Centropyge argi
2376651,18630,Microgobius carri
2381369,18625,Acanthemblemaria maria
5210421,18615,Pholis gunnellus
2332960,18532,Syngnathus rostellatus
2375299,18522,Echeneis neucratoides
2412945,18507,Harengula humeralis
2367919,18500,Misgurnus anguillicaudatus
5211984,18479,Istiophorus platypterus
5211004,18436,Calamus nodosus
2381337,18429,Kyphosus vaigiensis
5210999,18424,Calamus proridens
2384960,18391,Lutjanus buccanella
2412661,18387,Alosa sapidissima
5210961,18350,Diplodus holbrookii
2381396,18324,Hemiemblemaria simulus
2413913,18310,Anchoa hepsetus
2421127,18305,Deania calcea
2407011,18241,Nelusetta ayraud
2376688,18208,Elacatinus horsti
5210481,18191,Trachurus declivis
2377829,18173,Coryphopterus lipernes
2381485,18163,Emblemaria pandionis
2399914,18126,Pareques umbrosus
2377823,18103,Coryphopterus punctipectophorus
2398267,18073,Pomacentrus vaiuli
2388994,18028,Mycteroperca microlepis
5215329,17924,Lepidorhynchus denticulatus
2389514,17922,Malacoctenus gilli
2409403,17916,Scophthalmus rhombus
2406708,17888,Aluterus monoceros
5203615,17865,Fundulus xenicus
2389506,17855,Malacoctenus aurolineatus
6169349,17855,Hypoplectrus randallorum
2403930,17853,Gymnothorax vicinus
2387715,17816,Rypticus maculatus
2403141,17765,Heteroconger longissimus
2376810,17750,Nes longus
2334385,17749,Scorpaenodes caribbaeus
4285932,17714,Tigrigobius dilepis
7646160,17706,Tigrigobius macrodon
2359823,17695,Rhinichthys atratulus
2399665,17635,Umbrina roncador
2381380,17580,Acanthemblemaria chaplini
7615065,17558,Tigrigobius saucrus
2363097,17548,Luciobarbus graellsii
2369178,17494,Belone belone
2398965,17489,Plectroglyphidodon johnstonianus
2397715,17484,Peprilus paru
