species_key,occurrence_count,scientific_name
9738226,3455,Protobothrops mucrosquamatus
7567645,3432,Anguis veronensis
2451257,3421,Sceloporus virgatus
5226813,3420,Bungarus multicinctus
8164885,3418,Anolis grahami
2455654,3415,Pantherophis vulpinus
2442394,3412,Kinosternon baurii
2465003,3404,Antaresia childreni
2463358,3388,Emoia mivarti
9256515,3379,Gehyra versicolor
5789554,3374,Phoenicolacerta laevis
11158818,3370,Agkistrodon laticinctus
2451510,3343,Urosaurus bicarinatus
2460411,3308,Liolaemus tenuis
2449889,3306,Austrelaps ramsayi
2469786,3306,Pedioplanis lineoocellata
8337217,3299,Hemiergis talbingoensis
5221119,3297,Ptyodactylus guttatus
2464199,3295,Sphenomorphus solomonis
5226950,3292,Micrurus tener
2457655,3291,Thamnophis eques
8007448,3290,Carlia sexdentata
2466087,3284,Chlamydosaurus kingii
8367811,3258,Masticophis taeniatus
8186516,3257,Anolis lemurinus
5224464,3242,Lampropeltis calligaster
2450891,3240,Gymnophthalmus speciosus
2463165,3232,Egernia saxatilis
2472335,3199,Aspidoscelis velox
9473401,3169,Gowidon longirostris
9607631,3155,Eutropis longicaudata
5221748,3151,Rena dulcis
2452959,3141,Dispholidus typus
7763240,3139,Cryptoblepharus australis
2443115,3126,Glyptemys insculpta
5225059,3121,Carlia fusca
2466487,3112,Rankinia diemensis
2468525,3104,Iberolacerta bonnali
2472483,3098,Aspidoscelis neomexicanus
5221811,3094,Basiliscus galeritus
7878891,3079,Erythrolamprus poecilogyrus
2455975,3078,Contia tenuis
7674056,3078,Hydrophis platurus
9716608,3061,Hydrophis hardwickii
2457232,3060,Dolichophis jugularis
2459589,3051,Ctenosaura hemilopha
9195230,3044,Spilotes pullatus
2470772,3033,Varanus panoptes
5222409,3022,Bipes biporus
2471983,3015,Kentropyx calcarata
2470669,2996,Varanus bengalensis
2467352,2995,Anolis pulchellus
2445695,2988,Amalosia rhombifer
2451454,2981,Holbrookia propinqua
2457738,2980,Farancia abacura
5960699,2973,Pygopus lepidopodus
9296946,2966,Carinascincus coventryi
2441973,2959,Chelodina expansa
9026562,2941,Gehyra oceanica
5225042,2930,Carlia gracilis
2454857,2918,Drymobius margaritiferus
2467197,2917,Anolis roquet
9044311,2912,Anolis lineatopus
8146604,2910,Ctenotus orientalis
2462153,2909,Pseudemoia pagenstecheri
11194422,2898,Trachylepis wahlbergii
2454441,2898,Tropidoclonion lineatum
2462331,2895,Ctenotus taeniatus
2463738,2888,Eremiascincus richardsonii
2446392,2867,Afrogecko porphyreus
2451140,2853,Uma exsul
2471232,2850,Typhlops pusillus
8988031,2841,Phrynosoma orbiculare
2468455,2804,Barisia imbricata
5222466,2801,Phrynosoma solare
5226727,2801,Acanthodactylus boskianus
9313254,2785,Natrix astreptophora
2446291,2772,Gehyra purpurascens
2452321,2756,Drymarchon melanurus
2454959,2755,Leptodeira septentrionalis
2451538,2753,Urosaurus graciosus
9106026,2737,Varanus tristis
2451213,2730,Sceloporus woodi
2459246,2727,Cemophora coccinea
2462386,2716,Ctenotus quattuordecimlineatus
9142689,2704,Crotalus lepidus
5225386,2702,Trachylepis capensis
2446976,2696,Phyllurus platurus
2452649,2696,Phyllorhynchus decurtatus
2456985,2694,Psammodynastes pulverulentus
4821071,2694,Acritoscincus platynotus
2463726,2680,Morethia adelaidensis
2451207,2677,Sceloporus malachiticus
2467391,2668,Anolis krugi
2442089,2668,Phrynops hilarii
2450206,2651,Pseudonaja affinis
8606837,2650,Carlia pectoralis
8215919,2630,Copeoglossum nigropunctatum
8257899,2630,Bellatorias major
2462309,2618,Ctenotus helenae
2442350,2612,Kinosternon leucostomum
2445685,2603,Oedura tryoni
7670901,2603,Suta flagellum
2450231,2595,Pseudonaja mengdeni
2454989,2594,Oxyrhopus petolarius
7982082,2592,Gehyra australis
2451284,2586,Sceloporus chrysostictus
5225357,2576,Trachylepis punctatissima
2466466,2575,Diporiphora australis
2451135,2574,Uma notata
5223375,2573,Nerodia clarkii
9290992,2573,Crotalus pyrrhus
5222429,2567,Phrynosoma coronatum
5225064,2567,Carlia ailanpalai
6159197,2561,Lacerta trilineata
2442361,2559,Kinosternon scorpioides
2466852,2555,Bronchocela cristatella
2467411,2555,Anolis gundlachi
2446569,2553,Rhynchoedura ormsbyi
9066541,2552,Hemidactylus garnotii
