species_key,occurrence_count,scientific_name
5258337,17257,Chrysothrix candelaris
12210015,17181,Podofomes mollis
2538552,17143,Hygrocybe punicea
8458769,17133,Felipes leucopellaeus
2533674,17105,Gymnopilus junonius
8411734,17000,Chlorociboria aeruginascens
8935018,16948,Amanita excelsa
5240306,16899,Amanita vaginata
2609422,16748,Physconia distorta
2550260,16732,Cystostereum murrayi
10955802,16685,Cladonia cervicornis
3425456,16607,Rhizocarpon reductum
5261529,16542,Chaenotheca subroscida
11260649,16537,Thelephora terrestris
5258582,16521,Wilcoxina rehmii
2551558,16514,Russula queletii
5954805,16507,Exidia nigricans
8301234,16491,Fusarium pseudensiforme
2608090,16461,Ramalina fraxinea
2599776,16414,Trapeliopsis granulosa
2551331,16378,Russula delica
3324249,16312,Tricholoma saponaceum
2538864,16288,Ampulloclitocybe clavipes
5249216,16277,Gloeophyllum odoratum
8041387,16207,Melanelixia glabratula
7472266,16007,Clonostachys rosea
7838425,15996,Lentinus brumalis
2552308,15978,Peniophora incarnata
12258431,15893,Desarmillaria caespitosa
2600221,15839,Ochrolechia androgyna
8259749,15783,Protostropharia semiglobata
2542720,15774,Climacocystis borealis
2520459,15695,Fomitiporia robusta
8934912,15665,Circinaria calcarea
11378863,15574,Rhodocollybia asema
7649786,15554,Stereocaulon incrustatum
2527135,15552,Mycena sanguinolenta
2599864,15545,Baeomyces rufus
2553068,15539,Stereum sanguinolentum
2607557,15518,Cladonia ramulosa
8146046,15466,Suillus granulatus
5261470,15436,Diplotomma alboatrum
5954691,15436,Boletus reticulatus
12242676,15401,Cladonia digitata
9439058,15381,Picipes badius
2608994,15336,Anaptychia ciliaris
2543500,15319,Ischnoderma benzoinum
3317061,15292,Panaeolus papilionaceus
5240292,15233,Amanita gemmata
5243575,15226,Crucibulum laeve
2519457,15204,Xerocomus subtomentosus
8936224,15119,Calocybe gambosa
2600212,15117,Ochrolechia parella
2558165,15097,Basidiobolus ranarum
2533359,15040,Stropharia aeruginosa
10474267,14990,Nephromopsis chlorophylla
2551299,14947,Russula claroflava
5241793,14946,Tricholoma fulvum
5240279,14876,Amanita porphyria
2609267,14873,Calicium adspersum
2526548,14842,Pleurotus pulmonarius
9723190,14811,Neoboletus erythropus
5259530,14802,Verrucaria muralis
5239483,14761,Clathrus archeri
4911720,14749,Mycena leptocephala
2551208,14742,Russula nobilis
3407877,14712,Dolichousnea longissima
7624816,14696,Phellinopsis conchata
8689016,14644,Sarcoscypha austriaca
2606507,14614,Hypogymnia farinacea
2598866,14612,Pyrenula nitida
2573550,14611,Humicola nigrescens
3501878,14537,Cladosporium salinae
8871787,14500,Craterellus lutescens
2529327,14490,Cortinarius semisanguineus
5243458,14459,Agaricus campestris
2555667,14432,Vuilleminia comedens
10894510,14391,Inosperma maculatum
2609261,14352,Calicium viride
5245343,14270,Postia ptychogaster
2554306,14163,Tylospora asterophora
10875145,14141,Usnea dasopoga
2551173,14139,Russula aeruginea
2520859,14127,Phellinus populicola
2524103,14069,Phallus hadriani
5261156,14058,Parmelina tiliacea
3345237,14057,Hygrocybe acutoconica
9400640,14050,Cerioporus varius
2551225,14046,Russula fellea
3429246,14034,Rinodina oleae
2607939,14028,Cliostomum griffithii
5243168,13981,Chlorophyllum molybdites
2543487,13980,Ischnoderma resinosum
2603769,13967,Pleurosticta acetabulum
5248706,13955,Lactarius glyciosmus
2606030,13936,Usnea hirta
2519915,13930,Coltricia perennis
7472637,13922,Alyxoria varia
9171835,13918,Lactarius vietus
9854176,13881,Hydnellum scabrosum
2554287,13862,Piloderma olivaceum
5434065,13830,Coenogonium pineti
2514774,13820,Puccinia coronata
2536899,13801,Armillaria ostoyae
9186214,13777,Lactarius subdulcis
2608941,13716,Physcia stellaris
8980864,13713,Peniophora quercina
9117445,13636,Clavulinopsis helvola
5247213,13625,Trichaptum fuscoviolaceum
10740594,13619,Scoliciosporum umbrinum
5262861,13595,Apiosporina morbosa
8802917,13567,Cortinarius armillatus
